happiness            compatibility
6,                7
9,                14
10,                4
10,                10
10,                9
10,                4
10,                4
10,                11
10,                11
12,                6
74,                6
168,                7
196,                10
351,                7
566,                8
652,                14
703,                4
723,                10
942,                12
1012,                2
483655,                1
483693,                10
483763,                11
483838,                16
967294,                5
967294,                4
967294,                5
967294,                2
