G0,1,5,4,596,choosy,single
G1,7,10,4,715,Desperate,single
G2,6,3,3,102,choosy,single
G3,1,7,1,342,choosy,single
G4,9,10,1,651,Desperate,single
G5,8,2,2,272,Desperate,single
G6,9,9,1,107,choosy,single
G7,6,9,2,606,Desperate,single
G8,1,7,4,600,choosy,single
G9,3,7,1,747,choosy,single
G10,2,1,2,375,Desperate,single
G11,9,2,3,110,Desperate,single
G12,2,4,4,767,normal,single
G13,9,4,4,131,Desperate,single
G14,4,8,4,102,normal,single
G15,5,10,1,390,choosy,single
G16,10,4,2,282,choosy,single
G17,3,2,2,558,choosy,single
G18,10,8,1,718,choosy,single
G19,2,5,3,534,Desperate,single
G20,7,7,2,657,choosy,single
G21,4,10,1,483,normal,single
G22,10,4,4,236,Desperate,single
G23,2,1,4,230,normal,single
G24,5,7,1,400,normal,single
G25,9,6,4,778,normal,single
G26,9,5,3,845,normal,single
G27,8,7,2,310,normal,single
G28,8,2,1,583,normal,single
G29,7,5,2,113,Desperate,single
G30,9,9,3,281,normal,single
G31,7,2,4,894,choosy,single
G32,9,2,4,480,choosy,single
G33,7,6,4,637,normal,single
G34,5,5,2,699,choosy,single
G35,8,10,1,115,Desperate,single
G36,1,8,4,634,normal,single
G37,3,6,3,602,normal,single
G38,9,9,1,460,choosy,single
G39,1,2,4,102,Desperate,single
G40,7,8,2,355,normal,single
G41,6,7,2,273,normal,single
G42,1,2,2,254,normal,single
G43,7,2,1,715,Desperate,single
G44,8,8,3,243,Desperate,single
G45,3,4,4,886,Desperate,single
G46,9,8,4,517,choosy,single
G47,3,10,1,275,choosy,single
G48,3,5,1,580,choosy,single
G49,3,1,3,795,choosy,single
